user_id,age,gender,country,profession,primary_platform,platforms_used_count,daily_usage_hours,sessions_per_day,avg_session_duration_min,preferred_device,peak_usage_time,followers_count,following_count,posts_per_week,likes_given_per_day,comments_per_day,shares_per_day,dms_sent_per_day,preferred_content_type,scroll_speed,ad_click_rate,purchased_via_social_media,monthly_spend_via_social_usd,primary_purpose,sleep_disruption,self_reported_mental_health_score,screen_time_concern,notification_frequency,privacy_setting,influencer_status,account_join_date,mood_while_scrolling,takes_social_media_breaks
USR01194,29,Female,Pakistan,Student,Instagram,4,3.2,4,48.0,Smartphone,Evening (6-9pm),57,292,5,20,7,3,12,Reels/Shorts,Medium,0.358,No,0.0,Entertainment,Mild impact,5.9,Yes,Off,Private,No,2023-06-25,Neutral,No
USR01195,14,Female,Pakistan,Engineer,TikTok,5,2.0,2,60.0,Tablet,Night (9pm-12am),922,105,1,26,5,0,8,News,Medium,0.035,Yes,15.0,Learning,Mild impact,7.8,Somewhat,Do Not Disturb,Friends Only,No,2024-02-24,Neutral,No
USR01196,30,Female,Germany,Freelancer,YouTube,3,3.1,7,26.6,Smartphone,Night (9pm-12am),27,249,4,22,7,2,9,Stories,Fast,0.056,No,0.0,Networking,No impact,5.6,Somewhat,Selected,Friends Only,No,2024-09-21,Stressed,Occasionally
USR01197,26,Male,India,Marketer,Facebook,2,1.8,1,108.0,Smart TV,Afternoon (12-4pm),18,1280,1,16,3,5,9,Reels/Shorts,Slow,0.22,No,0.0,Socializing,Mild impact,4.8,No,Selected,Friends Only,No,2024-08-26,Bored,Occasionally
USR01198,31,Female,Canada,Teacher,Snapchat,3,1.8,1,108.0,Smartphone,Morning (6-10am),793,348,4,16,3,0,10,Stories,Fast,0.131,Sometimes,22.03,Entertainment,Moderate impact,4.5,Yes,Selected,Public,No,2022-03-18,Stressed,No
USR01199,28,Male,Australia,Student,LinkedIn,4,3.3,3,66.0,Desktop,Evening (6-9pm),910,498,3,17,5,0,5,Educational,Slow,0.241,No,0.0,Learning,Moderate impact,6.8,No,Selected,Public,No,2022-12-19,Bored,Yes
USR01200,37,Female,USA,Marketer,Instagram,4,1.9,10,11.4,Laptop,Morning (6-10am),6442,99,3,26,3,1,11,News,Medium,0.017,No,0.0,Entertainment,Moderate impact,8.5,Yes,Selected,Private,No,2023-07-19,Happy,Yes
USR01201,28,Female,Germany,Teacher,Snapchat,5,2.5,2,75.0,Smartphone,Night (9pm-12am),1365,838,3,22,7,7,9,Memes,Slow,0.172,Yes,117.11,Entertainment,Moderate impact,5.6,Somewhat,Selected,Private,No,2024-04-05,Bored,No
USR01202,23,Male,UAE,Other,TikTok,4,3.4,9,22.7,Smartphone,Afternoon (12-4pm),507,3950,1,18,4,8,7,Photos,Medium,0.062,Yes,0.47,Socializing,Mild impact,8.8,No,Always On,Friends Only,No,2022-10-22,Relaxed,Occasionally
USR01203,27,Female,USA,Teacher,Facebook,5,3.1,3,62.0,Desktop,Evening (6-9pm),120,94,3,23,4,4,11,Memes,Medium,0.052,Sometimes,12.91,News & Updates,Mild impact,9.5,Yes,Always On,Public,No,2024-04-02,Relaxed,Yes
USR01204,31,Male,Pakistan,Freelancer,Twitter/X,1,1.8,6,18.0,Smartphone,Evening (6-9pm),9879,59,2,17,4,3,5,Videos,Medium,0.313,Yes,148.36,Learning,No impact,7.8,Yes,Always On,Private,No,2022-03-21,Happy,Occasionally
USR01205,27,Female,Australia,Freelancer,TikTok,5,5.1,5,61.2,Laptop,Morning (6-10am),3540,302,3,22,5,0,5,Educational,Medium,0.155,No,0.0,News & Updates,No impact,6.8,Somewhat,Always On,Public,No,2024-03-21,Inspired,No
USR01206,27,Male,Pakistan,Student,TikTok,2,0.7,3,14.0,Tablet,Evening (6-9pm),70,699,3,16,2,2,9,News,Fast,0.117,Sometimes,62.7,Entertainment,Mild impact,5.0,Yes,Selected,Private,No,2023-11-10,Neutral,Occasionally
USR01207,21,Male,USA,Researcher,TikTok,1,0.5,8,3.8,Tablet,Evening (6-9pm),712,219,1,16,2,3,9,Educational,Medium,0.157,Sometimes,5.9,Learning,Severe impact,8.5,Somewhat,Selected,Friends Only,No,2023-05-02,Bored,No
USR01208,21,Male,USA,Other,TikTok,4,3.7,4,55.5,Smartphone,Afternoon (12-4pm),862,69,3,22,5,3,3,Entertainment,Fast,0.019,Yes,57.54,Business/Marketing,No impact,4.1,Somewhat,Always On,Public,No,2022-04-11,Inspired,Occasionally
USR01209,15,Male,Australia,Marketer,Instagram,2,3.1,5,37.2,Smartphone,Morning (6-10am),357,214,4,21,5,4,5,Entertainment,Medium,0.099,Yes,3.39,Socializing,No impact,7.3,Yes,Selected,Private,No,2024-08-31,Inspired,Occasionally
USR01210,40,Male,India,Designer,Twitter/X,2,1.1,4,16.5,Smartphone,Night (9pm-12am),2668,501,3,16,2,2,9,Entertainment,Fast,0.036,Yes,2.84,Business/Marketing,Mild impact,3.9,No,Selected,Friends Only,No,2023-07-05,Neutral,No
USR01211,17,Male,India,Marketer,Instagram,2,2.8,4,42.0,Smartphone,Night (9pm-12am),2972,150,4,12,3,2,13,Memes,Fast,0.031,Yes,2.96,Networking,No impact,4.3,No,Always On,Public,No,2024-02-02,Happy,Occasionally
USR01212,21,Male,Pakistan,Student,Twitter/X,4,1.6,3,32.0,Smartphone,Late Night (12am+),472,507,4,22,7,1,5,Entertainment,Fast,0.114,No,0.0,Entertainment,Mild impact,6.1,No,Always On,Friends Only,No,2022-02-11,Happy,Yes
USR01213,21,Male,Pakistan,Student,LinkedIn,4,3.6,5,43.2,Smartphone,Night (9pm-12am),401,989,2,24,4,3,7,Videos,Medium,0.08,No,0.0,Socializing,No impact,7.5,Yes,Selected,Private,No,2023-11-23,Neutral,Yes
USR01214,34,Male,Pakistan,Freelancer,TikTok,2,0.5,3,10.0,Tablet,Night (9pm-12am),9878,326,2,12,2,1,11,Educational,Fast,0.104,Sometimes,10.35,Entertainment,Severe impact,8.0,No,Always On,Public,No,2023-09-13,Neutral,Yes
USR01215,24,Female,Pakistan,Designer,YouTube,1,2.2,7,18.9,Smartphone,Night (9pm-12am),3565,236,0,19,3,0,5,Videos,Medium,0.585,No,0.0,News & Updates,Moderate impact,6.2,Yes,Selected,Public,No,2023-09-29,Happy,No
USR01216,36,Female,India,Entrepreneur,YouTube,2,1.8,2,54.0,Laptop,Afternoon (12-4pm),757,661,2,24,7,0,6,Entertainment,Medium,0.188,No,0.0,Networking,No impact,5.4,Yes,Always On,Private,No,2023-07-29,Neutral,No
USR01217,21,Male,Pakistan,Researcher,YouTube,4,4.3,7,36.9,Smartphone,Afternoon (12-4pm),35,87,4,25,3,1,8,News,Medium,0.293,Yes,127.13,Entertainment,No impact,4.8,No,Do Not Disturb,Friends Only,No,2024-10-03,Relaxed,No
USR01218,29,Male,India,Doctor,TikTok,4,0.5,4,7.5,Smartphone,Night (9pm-12am),1235,77,3,19,8,1,7,Photos,Fast,0.03,Sometimes,14.76,Socializing,Severe impact,7.5,Yes,Always On,Private,No,2022-07-21,Neutral,Occasionally
USR01219,20,Male,USA,Marketer,Instagram,5,2.7,3,54.0,Laptop,Late Night (12am+),2336,177,2,28,3,1,6,Entertainment,Slow,0.02,Sometimes,40.23,Networking,Moderate impact,7.4,Yes,Selected,Public,No,2023-04-12,Inspired,Yes
USR01220,44,Male,Pakistan,Designer,Instagram,3,3.7,3,74.0,Smartphone,Afternoon (12-4pm),4,135,6,22,4,1,9,Reels/Shorts,Slow,0.187,No,0.0,Learning,Severe impact,6.5,Somewhat,Do Not Disturb,Friends Only,No,2022-10-03,Inspired,Yes
USR01221,17,Female,UAE,Researcher,Facebook,1,7.5,8,56.2,Laptop,Night (9pm-12am),1046,93,1,21,6,2,5,Stories,Medium,0.045,Yes,2.12,Socializing,Mild impact,6.7,Yes,Do Not Disturb,Public,No,2023-09-08,Relaxed,No
USR01222,29,Male,India,Student,YouTube,5,1.8,10,10.8,Laptop,Night (9pm-12am),314,2200,2,17,1,5,3,Videos,Fast,0.151,Sometimes,34.42,Socializing,No impact,9.1,Somewhat,Always On,Private,No,2024-06-26,Bored,Yes
USR01223,32,Male,Pakistan,Other,Facebook,3,3.2,5,38.4,Smartphone,Late Night (12am+),446,3315,6,24,3,2,10,Reels/Shorts,Slow,0.282,Sometimes,10.24,News & Updates,Mild impact,8.0,Yes,Always On,Public,No,2023-10-20,Stressed,No
USR01224,30,Male,Pakistan,Teacher,Instagram,4,0.5,8,3.8,Laptop,Morning (6-10am),129,160,1,22,2,0,9,Entertainment,Medium,0.051,Yes,86.24,Learning,Severe impact,3.7,Yes,Selected,Public,No,2023-07-06,Stressed,No
USR01225,25,Female,USA,Entrepreneur,YouTube,3,2.6,1,156.0,Smartphone,Evening (6-9pm),509,273,2,24,6,4,9,Photos,Medium,0.118,No,0.0,Socializing,No impact,7.8,Yes,Selected,Friends Only,No,2024-05-03,Happy,Occasionally
USR01226,25,Male,India,Engineer,Twitter/X,4,5.3,6,53.0,Tablet,Night (9pm-12am),8148,195,5,18,2,3,9,Entertainment,Medium,0.077,Yes,99.4,Business/Marketing,Moderate impact,8.7,No,Do Not Disturb,Friends Only,No,2022-07-02,Bored,Occasionally
USR01227,27,Male,USA,Teacher,YouTube,2,7.5,2,225.0,Laptop,Evening (6-9pm),297,924,3,15,6,1,14,Reels/Shorts,Slow,0.204,Yes,0.72,Socializing,Mild impact,4.7,No,Selected,Public,No,2023-01-20,Happy,Yes
USR01228,25,Male,India,Freelancer,YouTube,1,3.4,4,51.0,Smartphone,Night (9pm-12am),3782,1172,7,20,5,4,7,Entertainment,Fast,0.037,Yes,36.5,News & Updates,No impact,7.9,Somewhat,Do Not Disturb,Public,No,2024-06-23,Happy,Yes
USR01229,34,Female,USA,Freelancer,Twitter/X,4,0.7,4,10.5,Smartphone,Night (9pm-12am),155,28,2,26,2,0,4,Stories,Slow,0.047,Sometimes,65.04,Socializing,Mild impact,10.0,Somewhat,Selected,Public,No,2023-03-09,Bored,Yes
USR01230,44,Female,Germany,Marketer,LinkedIn,4,5.8,8,43.5,Smartphone,Night (9pm-12am),2606,433,2,11,1,1,5,Stories,Medium,0.01,No,0.0,Socializing,Mild impact,7.1,Yes,Selected,Private,No,2024-04-13,Bored,Occasionally
USR01231,22,Male,Pakistan,Engineer,Twitter/X,4,0.7,7,6.0,Smartphone,Night (9pm-12am),667,50,1,22,2,1,10,Entertainment,Slow,0.171,No,0.0,Entertainment,No impact,5.8,Yes,Selected,Friends Only,No,2024-09-19,Inspired,Occasionally
USR01232,16,Male,India,Marketer,Facebook,3,1.0,4,15.0,Smartphone,Afternoon (12-4pm),1253,2018,0,14,3,2,7,Stories,Fast,0.137,Yes,12.17,Business/Marketing,Mild impact,6.0,Yes,Do Not Disturb,Public,No,2024-11-23,Neutral,Occasionally
USR01233,26,Male,Canada,Teacher,Facebook,4,6.1,7,52.3,Smartphone,Morning (6-10am),673,415,2,30,6,4,10,Reels/Shorts,Fast,0.205,Yes,21.87,Business/Marketing,Mild impact,6.4,No,Always On,Public,No,2024-02-05,Relaxed,Occasionally
USR01234,47,Male,UK,Marketer,Snapchat,2,2.5,5,30.0,Smartphone,Evening (6-9pm),2111,91,2,21,2,3,6,Entertainment,Fast,0.063,Sometimes,6.65,News & Updates,Moderate impact,3.4,Yes,Always On,Private,No,2022-04-26,Happy,No
USR01235,20,Female,UK,Teacher,Facebook,5,1.7,7,14.6,Smart TV,Night (9pm-12am),6,183,4,19,5,5,12,Entertainment,Fast,0.334,Sometimes,9.1,Networking,No impact,3.3,Yes,Do Not Disturb,Friends Only,No,2024-11-21,Stressed,Occasionally
USR01236,40,Female,Canada,Student,Instagram,5,4.0,3,80.0,Smartphone,Evening (6-9pm),51,172,1,22,5,0,6,News,Fast,0.203,No,0.0,Entertainment,Moderate impact,6.7,No,Do Not Disturb,Public,No,2022-11-22,Bored,Yes
USR01237,40,Female,USA,Entrepreneur,Instagram,5,2.9,4,43.5,Smartphone,Evening (6-9pm),1409,459,6,20,4,2,13,Videos,Medium,0.191,Yes,43.36,Socializing,No impact,6.1,Yes,Do Not Disturb,Public,No,2022-05-15,Inspired,No
USR01238,22,Female,Pakistan,Doctor,Twitter/X,4,5.0,8,37.5,Smartphone,Late Night (12am+),16,854,3,16,2,5,7,Reels/Shorts,Fast,0.058,Sometimes,64.6,Networking,Moderate impact,7.4,Yes,Always On,Public,No,2023-09-30,Relaxed,Yes
USR01239,31,Female,Pakistan,Student,TikTok,2,3.0,7,25.7,Smartphone,Night (9pm-12am),255,61,6,12,0,2,8,Stories,Slow,0.052,Sometimes,18.33,Learning,Mild impact,5.7,Yes,Selected,Public,No,2024-11-03,Happy,Yes
USR01240,40,Male,USA,Marketer,TikTok,3,3.0,2,90.0,Smartphone,Evening (6-9pm),603,2222,5,27,3,1,8,Reels/Shorts,Medium,0.23,No,0.0,Socializing,Moderate impact,6.3,Yes,Selected,Friends Only,No,2024-04-06,Stressed,No
USR01241,23,Female,USA,Marketer,Instagram,1,4.9,2,147.0,Smartphone,Afternoon (12-4pm),149,1680,1,13,5,2,13,Stories,Slow,0.168,Yes,85.35,Learning,No impact,7.9,Yes,Do Not Disturb,Friends Only,No,2022-10-05,Relaxed,No
USR01242,25,Female,USA,Teacher,Twitter/X,3,2.4,6,24.0,Laptop,Evening (6-9pm),191,85,3,26,2,1,9,Educational,Medium,0.056,Sometimes,118.2,Socializing,No impact,2.1,No,Selected,Private,No,2024-12-09,Happy,Yes
USR01243,22,Female,USA,Other,TikTok,4,1.3,8,9.8,Laptop,Evening (6-9pm),1084,267,5,16,6,1,7,Entertainment,Medium,0.268,Yes,66.86,Entertainment,No impact,4.6,Somewhat,Selected,Public,No,2022-03-01,Relaxed,Occasionally
USR01244,18,Female,India,Other,Twitter/X,2,4.2,4,63.0,Smartphone,Evening (6-9pm),4091,1906,1,23,4,0,5,Photos,Fast,0.064,Yes,28.98,News & Updates,Mild impact,5.3,Yes,Always On,Public,No,2022-12-22,Happy,Occasionally
USR01245,21,Non-binary,Australia,Entrepreneur,Instagram,1,2.1,6,21.0,Smartphone,Evening (6-9pm),118,1074,4,27,4,1,9,Stories,Medium,0.121,No,0.0,Business/Marketing,Mild impact,5.9,Somewhat,Do Not Disturb,Public,No,2023-01-30,Bored,No
USR01246,17,Female,India,Entrepreneur,Snapchat,4,3.1,8,23.2,Smartphone,Late Night (12am+),236,163,3,15,8,2,8,Memes,Fast,0.029,Yes,78.84,Entertainment,No impact,3.6,Yes,Off,Friends Only,No,2023-02-16,Relaxed,Occasionally
USR01247,27,Female,Nigeria,Teacher,Instagram,2,0.5,6,5.0,Smartphone,Night (9pm-12am),178,650,1,14,4,0,8,Entertainment,Fast,0.223,Sometimes,18.57,News & Updates,Mild impact,4.6,Somewhat,Selected,Private,No,2022-04-29,Stressed,Yes
USR01248,20,Male,UAE,Engineer,Snapchat,3,2.4,4,36.0,Desktop,Morning (6-10am),8,8925,2,20,8,2,8,Stories,Medium,0.043,Sometimes,30.95,News & Updates,No impact,7.5,Yes,Selected,Private,No,2023-05-26,Relaxed,Occasionally
USR01249,28,Female,India,Freelancer,Snapchat,2,1.8,6,18.0,Smartphone,Night (9pm-12am),858,277,3,16,7,5,7,Reels/Shorts,Slow,0.132,No,0.0,Entertainment,No impact,7.0,No,Selected,Public,No,2022-03-09,Bored,Occasionally
USR01250,14,Female,UK,Engineer,Facebook,2,0.5,6,5.0,Smartphone,Night (9pm-12am),3577,114,2,12,4,2,3,Stories,Medium,0.23,Sometimes,2.86,Business/Marketing,No impact,1.2,Yes,Always On,Private,No,2024-07-23,Stressed,No
USR01251,29,Female,Germany,Researcher,Twitter/X,3,2.4,4,36.0,Smartphone,Night (9pm-12am),4146,300,3,15,4,3,6,Entertainment,Medium,0.061,No,0.0,Entertainment,Severe impact,5.8,No,Selected,Private,No,2022-04-14,Bored,Yes
USR01252,33,Male,India,Engineer,Twitter/X,5,2.5,4,37.5,Smartphone,Evening (6-9pm),138,328,3,18,4,1,9,Memes,Fast,0.156,No,0.0,News & Updates,Mild impact,5.9,No,Always On,Public,No,2024-01-09,Inspired,Occasionally
USR01253,13,Female,USA,Other,Twitter/X,1,3.3,5,39.6,Smartphone,Late Night (12am+),69,130,3,24,3,4,6,Photos,Slow,0.133,No,0.0,Entertainment,No impact,4.6,Yes,Selected,Public,No,2023-02-12,Inspired,No
USR01254,29,Female,Pakistan,Freelancer,YouTube,3,5.2,9,34.7,Laptop,Morning (6-10am),691,415,3,23,6,1,6,Memes,Slow,0.05,No,0.0,News & Updates,Mild impact,5.9,No,Selected,Public,No,2023-07-16,Relaxed,No
USR01255,36,Female,UAE,Doctor,Snapchat,1,4.7,5,56.4,Smartphone,Afternoon (12-4pm),2959,54,2,16,2,2,5,News,Fast,0.223,Yes,6.82,Entertainment,No impact,6.9,Yes,Selected,Public,No,2024-01-25,Neutral,Occasionally
USR01256,17,Male,India,Student,Twitter/X,4,1.9,6,19.0,Laptop,Morning (6-10am),878,110,1,18,3,0,12,Reels/Shorts,Fast,0.163,Sometimes,38.18,Learning,Mild impact,7.5,No,Always On,Friends Only,No,2024-08-08,Neutral,Yes
USR01257,40,Male,Nigeria,Freelancer,YouTube,4,2.9,9,19.3,Laptop,Late Night (12am+),1119,607,1,23,4,2,7,Memes,Medium,0.011,No,0.0,Business/Marketing,No impact,6.4,Yes,Do Not Disturb,Friends Only,No,2024-10-31,Happy,Occasionally
USR01258,30,Female,USA,Researcher,Facebook,5,3.6,3,72.0,Smartphone,Evening (6-9pm),5194,29,4,14,6,3,7,Videos,Fast,0.055,Sometimes,19.58,Networking,Mild impact,7.4,Somewhat,Always On,Public,No,2024-03-23,Stressed,No
USR01259,21,Female,Nigeria,Engineer,TikTok,5,1.9,10,11.4,Smartphone,Evening (6-9pm),175,723,2,16,4,3,10,Educational,Medium,0.033,Sometimes,20.59,News & Updates,Severe impact,6.2,Somewhat,Selected,Private,No,2022-09-11,Neutral,Yes
USR01260,26,Female,Germany,Freelancer,Twitter/X,3,0.8,7,6.9,Tablet,Evening (6-9pm),447,21,1,20,3,2,10,Photos,Fast,0.015,Sometimes,40.51,Socializing,No impact,2.1,No,Do Not Disturb,Friends Only,No,2022-03-04,Happy,Occasionally
USR01261,31,Male,UK,Other,Instagram,3,2.2,6,22.0,Desktop,Night (9pm-12am),12610,30,2,15,1,3,10,Videos,Medium,0.224,No,0.0,Entertainment,Mild impact,6.0,No,Do Not Disturb,Private,Yes,2023-05-11,Neutral,Yes
USR01262,27,Female,USA,Student,Instagram,1,5.4,5,64.8,Smartphone,Night (9pm-12am),466,134,4,18,3,4,11,Educational,Fast,0.039,Sometimes,56.99,Learning,Moderate impact,4.0,Somewhat,Do Not Disturb,Friends Only,No,2024-02-02,Neutral,No
USR01263,31,Female,Brazil,Designer,Instagram,3,0.7,5,8.4,Smartphone,Afternoon (12-4pm),67,345,1,16,4,2,12,Stories,Slow,0.075,Yes,43.89,Learning,Severe impact,6.4,No,Always On,Friends Only,No,2024-09-28,Inspired,No
USR01264,19,Female,USA,Other,Snapchat,5,1.2,9,8.0,Smartphone,Late Night (12am+),199,1200,4,21,4,3,9,Photos,Fast,0.03,Sometimes,10.5,Networking,Severe impact,5.8,No,Do Not Disturb,Public,No,2024-07-02,Relaxed,Yes
USR01265,28,Female,Pakistan,Freelancer,TikTok,5,1.4,7,12.0,Smartphone,Late Night (12am+),122,262,3,23,2,2,8,Videos,Fast,0.166,Sometimes,6.59,News & Updates,No impact,5.8,No,Selected,Private,No,2022-12-30,Neutral,Yes
USR01266,15,Male,USA,Doctor,YouTube,5,1.2,7,10.3,Smart TV,Morning (6-10am),1265,182,3,25,5,1,13,Stories,Fast,0.034,No,0.0,Socializing,Severe impact,4.7,Somewhat,Selected,Public,No,2024-08-29,Stressed,No
USR01267,26,Male,Germany,Engineer,Twitter/X,1,4.1,5,49.2,Smartphone,Afternoon (12-4pm),132,490,2,19,6,1,9,News,Fast,0.171,No,0.0,Learning,Mild impact,5.5,Yes,Selected,Private,No,2023-12-18,Happy,No
USR01268,19,Female,India,Teacher,Instagram,3,1.6,2,48.0,Smartphone,Evening (6-9pm),1083,86,1,24,4,0,7,Educational,Fast,0.221,No,0.0,Business/Marketing,Moderate impact,6.8,Somewhat,Always On,Public,No,2023-12-07,Bored,No
USR01269,21,Male,Nigeria,Teacher,TikTok,3,4.1,5,49.2,Smartphone,Night (9pm-12am),176,289,3,20,4,1,8,Stories,Fast,0.03,Yes,7.76,Socializing,No impact,4.6,No,Selected,Public,No,2022-12-01,Happy,No
USR01270,36,Female,Pakistan,Other,Twitter/X,1,2.7,4,40.5,Laptop,Night (9pm-12am),14,58,0,19,3,0,10,Memes,Fast,0.128,No,0.0,Learning,No impact,5.1,No,Selected,Friends Only,No,2023-06-14,Neutral,Occasionally
USR01271,35,Male,Brazil,Other,Twitter/X,1,0.6,7,5.1,Smartphone,Evening (6-9pm),1155,270,2,20,3,0,5,Entertainment,Medium,0.037,Sometimes,5.67,Learning,No impact,3.0,Somewhat,Always On,Friends Only,No,2022-07-05,Stressed,Yes
USR01272,31,Female,USA,Doctor,Twitter/X,2,1.9,3,38.0,Smartphone,Late Night (12am+),868,209,4,14,2,3,13,Entertainment,Fast,0.217,Sometimes,14.29,Business/Marketing,No impact,6.7,No,Selected,Friends Only,No,2023-08-07,Stressed,Yes
USR01273,18,Female,UAE,Student,Instagram,1,4.8,3,96.0,Smartphone,Night (9pm-12am),1689,93,1,22,3,2,14,News,Medium,0.157,No,0.0,News & Updates,Moderate impact,3.9,No,Always On,Friends Only,No,2022-02-26,Bored,Occasionally
USR01274,24,Male,Australia,Researcher,TikTok,3,2.9,6,29.0,Smartphone,Night (9pm-12am),198,298,0,22,4,4,7,Stories,Fast,0.207,Sometimes,123.08,Learning,No impact,6.3,No,Selected,Friends Only,No,2024-03-02,Neutral,No
USR01275,36,Male,USA,Student,TikTok,3,2.0,3,40.0,Smartphone,Evening (6-9pm),163,295,0,20,3,1,11,Memes,Fast,0.129,No,0.0,Business/Marketing,No impact,7.5,Somewhat,Always On,Public,No,2022-04-12,Stressed,Occasionally
USR01276,28,Female,USA,Researcher,TikTok,5,5.4,5,64.8,Smart TV,Night (9pm-12am),1370,1002,4,16,5,3,6,Entertainment,Fast,0.075,No,0.0,Networking,No impact,8.5,No,Selected,Private,No,2022-11-30,Happy,Yes
USR01277,45,Female,UAE,Doctor,TikTok,5,1.1,3,22.0,Smartphone,Night (9pm-12am),10241,35,1,22,7,2,4,Videos,Fast,0.087,Sometimes,6.75,News & Updates,No impact,5.6,Yes,Always On,Friends Only,Yes,2023-03-15,Stressed,No
USR01278,30,Male,UK,Researcher,Facebook,2,1.7,8,12.8,Smart TV,Late Night (12am+),678,223,3,29,5,2,6,Educational,Slow,0.051,No,0.0,Business/Marketing,No impact,7.3,No,Always On,Public,No,2023-03-30,Bored,Yes
USR01279,28,Female,UK,Marketer,YouTube,1,4.5,3,90.0,Smartphone,Evening (6-9pm),1428,98,4,23,1,2,4,News,Fast,0.148,Sometimes,33.78,Entertainment,Mild impact,6.2,Somewhat,Always On,Public,No,2023-04-07,Neutral,Yes
USR01280,24,Female,Pakistan,Marketer,Facebook,4,4.0,7,34.3,Smartphone,Evening (6-9pm),372,694,1,19,2,4,13,Entertainment,Slow,0.199,Sometimes,101.68,Business/Marketing,Severe impact,2.8,No,Do Not Disturb,Friends Only,No,2023-02-28,Inspired,No
USR01281,28,Female,Canada,Freelancer,Instagram,2,1.0,5,12.0,Smartphone,Evening (6-9pm),41,604,3,14,0,2,3,Entertainment,Medium,0.138,Sometimes,23.64,Networking,Mild impact,3.5,Yes,Selected,Public,No,2023-07-06,Happy,No
USR01282,25,Male,UK,Freelancer,Instagram,1,3.5,6,35.0,Desktop,Afternoon (12-4pm),3794,450,2,20,2,4,11,Memes,Fast,0.069,Yes,5.27,Learning,Moderate impact,7.7,No,Selected,Private,No,2024-04-18,Happy,Occasionally
USR01283,32,Male,India,Teacher,Facebook,3,1.6,4,24.0,Smartphone,Evening (6-9pm),3412,105,3,20,5,2,8,Educational,Fast,0.115,No,0.0,Learning,Mild impact,8.3,Yes,Always On,Private,No,2024-11-17,Relaxed,Yes
USR01284,34,Female,USA,Doctor,TikTok,2,0.5,6,5.0,Smartphone,Late Night (12am+),2390,708,2,22,5,4,7,Videos,Fast,0.109,No,0.0,News & Updates,No impact,2.4,No,Selected,Public,No,2022-02-11,Bored,No
USR01285,20,Female,Pakistan,Doctor,YouTube,2,2.1,7,18.0,Tablet,Night (9pm-12am),479,39,2,15,1,2,2,Reels/Shorts,Medium,0.051,No,0.0,Learning,Mild impact,6.8,Yes,Always On,Private,No,2022-01-19,Neutral,Occasionally
USR01286,16,Non-binary,Pakistan,Entrepreneur,Facebook,1,7.8,10,46.8,Smartphone,Night (9pm-12am),1948,30,2,19,2,3,4,Memes,Slow,0.12,Sometimes,68.6,Entertainment,Severe impact,6.7,Yes,Off,Private,No,2024-08-28,Inspired,Yes
USR01287,13,Male,UK,Engineer,LinkedIn,3,4.9,7,42.0,Smartphone,Night (9pm-12am),3323,52,2,17,3,3,11,Entertainment,Medium,0.03,Sometimes,52.59,Business/Marketing,Mild impact,4.8,No,Selected,Private,No,2022-09-28,Stressed,Occasionally
USR01288,31,Male,India,Engineer,Snapchat,1,2.5,6,25.0,Smart TV,Evening (6-9pm),12286,235,4,13,1,3,6,Reels/Shorts,Medium,0.111,No,0.0,Entertainment,Mild impact,4.8,Yes,Do Not Disturb,Public,Yes,2022-12-21,Happy,Occasionally
USR01289,18,Female,USA,Freelancer,TikTok,3,0.7,4,10.5,Smartphone,Afternoon (12-4pm),3941,550,3,22,3,5,12,Memes,Medium,0.052,No,0.0,Entertainment,Moderate impact,4.3,Yes,Always On,Friends Only,No,2022-01-18,Relaxed,No
USR01290,13,Female,UAE,Engineer,Facebook,3,0.5,6,5.0,Smartphone,Night (9pm-12am),746,6,2,25,1,1,9,News,Medium,0.094,Sometimes,49.11,Socializing,Moderate impact,2.7,Somewhat,Selected,Friends Only,No,2023-04-04,Neutral,Yes
USR01291,30,Female,Nigeria,Doctor,Instagram,5,2.7,2,81.0,Smartphone,Evening (6-9pm),63,1196,3,22,5,4,11,Stories,Fast,0.515,Sometimes,70.42,News & Updates,Mild impact,4.3,Somewhat,Selected,Friends Only,No,2023-06-01,Inspired,No
USR01292,46,Male,India,Doctor,TikTok,4,3.4,2,102.0,Laptop,Late Night (12am+),880,286,4,27,6,2,9,News,Medium,0.114,Sometimes,9.03,Networking,Mild impact,7.5,Somewhat,Do Not Disturb,Friends Only,No,2023-09-18,Relaxed,Yes
USR01293,26,Female,Canada,Teacher,Pinterest,5,4.1,3,82.0,Laptop,Evening (6-9pm),1055,37,4,18,7,2,8,Memes,Fast,0.111,Sometimes,33.95,Business/Marketing,No impact,5.6,Somewhat,Selected,Public,No,2023-07-18,Happy,Yes
USR01294,33,Female,USA,Researcher,Facebook,2,3.8,9,25.3,Smartphone,Night (9pm-12am),2383,276,3,12,1,4,10,Reels/Shorts,Medium,0.031,Sometimes,2.13,Learning,No impact,7.5,Somewhat,Always On,Public,No,2024-05-17,Stressed,Occasionally
USR01295,27,Male,India,Marketer,TikTok,2,4.0,4,60.0,Smartphone,Afternoon (12-4pm),7608,907,5,27,3,0,4,Stories,Medium,0.266,Yes,67.81,Business/Marketing,Mild impact,2.6,Somewhat,Always On,Private,No,2024-02-11,Relaxed,Occasionally
USR01296,26,Female,Canada,Freelancer,Facebook,1,3.1,7,26.6,Laptop,Evening (6-9pm),560,502,0,19,5,1,6,Educational,Slow,0.039,Sometimes,14.94,Networking,Mild impact,7.0,No,Always On,Private,No,2023-12-16,Happy,Occasionally
